PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),O3 (µg/m³),Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),Pressure (hPa),Precipitation (mm),Visibility (km),AQI,Season,City,Latitude,Longitude,Day of Week,Hour,Month,Year,Weather Condition,Station ID
239.0512878,33.51601748,33.69110272,47.55722978,3.87735355,139.2487591,33.85653932,19.65823218,7.205048134,103.8410292,1029.721318,42.01897968,1.007081305,119,Winter,Beijing,20.28199655,90.03825184,Monday,3,10,2016,Rain,75
188.0547847,155.2077482,66.03210773,44.05508893,3.996764922,168.9464807,-8.054861268,12.91477094,8.131342083,114.1161322,1032.432834,32.32380964,1.372294707,297,Winter,Beijing,36.39188359,108.6598065,Tuesday,14,3,2019,Cloudy,39
54.68084171,118.7424716,64.38014784,37.13364143,4.038030222,96.38234666,26.42496913,51.55213565,5.615499036,32.92696353,1045.090305,28.13041127,14.32563219,250,Winter,Shenzhen,43.45217479,114.5549536,Monday,20,12,2024,Clear,69
100.7818438,249.066415,54.60844727,42.30867485,3.427247781,124.6260673,3.005259287,63.27143527,7.838723395,227.7489082,982.5354712,19.88325771,1.41243391,131,Spring,Shanghai,49.12315579,107.7113576,Sunday,0,11,2020,Snow,16
63.79733913,256.0587298,38.50118362,48.97885117,0.848232411,63.84170661,29.02389337,25.33766763,5.277870669,96.16212222,1034.995928,16.78361124,2.280740624,89,Spring,Shanghai,23.50281878,103.3924433,Wednesday,20,6,2015,Snow,97
219.5142736,220.6072632,84.20407727,10.60659544,1.507646829,21.81055056,13.08901131,93.46744087,0.637996851,201.1596545,994.0778429,14.64604644,7.60108213,426,Winter,Chengdu,47.84709845,117.0122401,Thursday,23,11,2019,Clear,3
125.0153637,257.3990371,85.43223521,26.44107728,2.817338806,151.4053107,-6.001478048,96.67538954,2.218474866,313.1776202,1017.125141,10.36248563,19.82364596,210,Autumn,Chengdu,22.97203483,105.674941,Sunday,17,12,2017,Haze,28
134.5639712,53.549236,54.64527172,7.089216803,2.101194899,151.825345,33.44316457,22.05595497,1.56982516,92.43129834,1000.163446,30.90074541,1.505228011,9,Autumn,Beijing,29.30048715,126.3928209,Wednesday,11,4,2022,Fog,93
58.33744372,107.6428837,22.93344281,19.31874822,4.241056438,89.46484967,22.09936375,92.82270805,7.249673016,190.786197,1034.961477,36.56667499,3.800617128,281,Summer,Shanghai,27.4514571,96.61480646,Tuesday,17,9,2021,Clear,95
111.9593357,141.76079,9.068773439,45.56899908,1.162040002,22.96010983,-5.597385877,94.4348199,7.067912928,219.8185138,1010.994524,19.80379099,19.03028192,490,Autumn,Shenzhen,32.33856033,90.46079038,Saturday,16,10,2024,Snow,77
129.0997367,260.6889001,40.6857764,44.86223847,4.407950103,146.4251787,-2.912478929,79.53693124,9.212031048,305.7126039,1014.632521,37.7480487,17.78965832,275,Spring,Shanghai,44.53777378,90.12406339,Wednesday,20,10,2024,Rain,11
180.1604212,27.32136542,63.15403312,34.21936128,3.787067367,115.8382214,32.02670837,94.18965427,9.107957325,309.3830119,1012.448386,22.84517025,18.88538613,325,Winter,Chengdu,48.3967929,127.5563525,Tuesday,15,3,2018,Haze,61
13.1110188,82.06446252,88.40799136,27.00734783,1.898666749,158.1089826,-7.484208408,41.51298973,6.986859881,321.3620034,1012.493279,32.33376496,0.697787231,220,Summer,Beijing,40.73675085,107.0403255,Thursday,18,2,2017,Clear,38
87.87268196,36.94134139,6.73577193,11.49428655,1.564715358,198.6564874,-9.021623727,11.68406942,5.635361051,27.89259902,990.1198535,13.82619435,11.0501185,460,Winter,Shanghai,22.94400911,105.8212195,Thursday,19,9,2015,Fog,48
211.09173,63.556906,93.87704555,42.60996537,1.06197659,192.0866095,18.61008889,46.96685382,6.628442057,168.6569566,983.5766114,22.56453442,7.915795713,453,Autumn,Chengdu,49.1988574,123.8933473,Friday,11,10,2022,Haze,78
141.4748609,180.7766518,89.02739235,9.367910918,1.992308158,137.9499058,-3.39228952,60.60247482,1.866023907,212.0569195,1027.008701,23.21978793,12.16457301,488,Spring,Shenzhen,44.9966015,101.3338812,Friday,5,11,2018,Rain,28
82.78428113,201.2659502,41.57318026,36.2451072,0.306687657,127.9250904,33.13087657,30.02708927,4.6792254,267.2756469,1024.240588,49.77981943,19.19745119,404,Spring,Chengdu,36.42199785,95.71135939,Tuesday,1,12,2018,Fog,81
98.64306326,195.6603289,49.14078122,31.30327999,0.162209712,67.51053103,17.82052044,76.05200468,5.284969347,317.430525,997.7236431,26.68881796,11.07909019,186,Autumn,Shanghai,24.68699001,99.37675237,Tuesday,13,8,2022,Snow,41
70.79798229,165.960225,7.884799297,5.416088477,1.843686067,66.72028669,22.26336308,21.93563035,4.894792563,196.4509841,984.1235451,24.09811709,0.798229934,289,Summer,Shanghai,27.84045681,102.7174299,Sunday,20,12,2022,Fog,35
184.8006306,32.45808679,53.73545763,13.56847048,4.702822463,24.69304639,28.27668083,76.09640853,5.671197966,198.1524123,1036.411194,3.688109952,2.541332359,78,Autumn,Guangzhou,24.53114925,111.0531082,Monday,6,10,2015,Rain,4
92.38671885,282.0191538,62.03144686,48.98925779,4.559120075,111.0853819,-6.298876741,91.81809758,1.627104273,334.3546005,1021.793896,33.11275856,1.275684179,421,Summer,Beijing,37.34991422,115.7896776,Saturday,19,7,2021,Rain,50
130.4031274,68.65012712,36.04721056,26.87247384,4.993033744,33.30490255,10.46418952,52.5020966,5.478230576,152.0146451,1013.555068,32.69892316,17.4028569,59,Spring,Shanghai,27.77176753,114.3952285,Monday,17,11,2023,Clear,40
57.86848484,212.8966086,94.11321187,15.59323531,2.347205291,80.36094807,28.21088785,24.5237156,0.10644789,141.3029244,993.5944656,14.06604354,11.81019833,164,Spring,Shenzhen,42.2805935,92.55566843,Thursday,9,2,2020,Rain,5
105.2168744,146.0882485,7.649716601,17.56282791,0.316317923,20.62874908,23.0826827,71.57004373,0.260410101,156.2476215,1041.186411,17.47700137,16.74719207,220,Autumn,Chengdu,35.94086207,97.61943673,Sunday,1,5,2017,Rain,63
185.7213486,104.9952686,25.21870714,10.34281464,1.17495237,99.19032096,-5.201991635,92.01975703,1.785258929,118.4735664,989.3949123,38.7017209,4.644432206,419,Summer,Beijing,27.26731488,97.86747079,Tuesday,3,5,2020,Fog,83
209.0616994,178.9340979,6.563947386,48.4013551,0.746459477,121.4749362,31.96831096,57.89543916,9.501397371,175.9982813,992.5958698,36.42518687,12.86014101,325,Summer,Shenzhen,21.15410472,117.8576517,Friday,7,7,2020,Haze,88
56.07421387,114.5275299,70.83043505,21.30264427,0.610757159,22.51873777,4.88663925,56.22710828,6.794001004,325.2022364,1004.580362,5.546965562,18.71766036,291,Autumn,Shanghai,29.01202679,124.9726594,Friday,1,10,2017,Rain,31
43.85404505,278.1967486,21.27347743,41.88774223,1.902120585,112.4744947,31.57732053,12.31075112,7.837861439,40.51474498,1017.165028,28.30442631,1.201343067,249,Summer,Guangzhou,30.525068,122.1515149,Thursday,9,10,2017,Haze,21
161.8254288,216.4814717,48.06013888,11.04940389,1.724943348,24.26192335,-5.234187031,81.77189991,3.866724636,263.818222,1016.232779,40.52926378,13.38252848,400,Spring,Chengdu,33.33625269,102.0154438,Saturday,0,8,2022,Rain,9
220.1880227,50.11502909,28.20908841,10.38304275,4.78203725,83.23982118,-6.038924368,33.20727901,0.696852852,271.3944052,1031.786935,4.002496459,0.511010816,372,Summer,Chengdu,39.11867442,114.4339272,Monday,19,8,2024,Fog,24
186.2252608,271.8566019,92.68890829,37.91727207,0.497573316,87.94220304,2.831356068,89.68212094,0.039966517,150.8709607,1031.1431,1.583204538,8.803407727,9,Spring,Guangzhou,23.82271227,97.53790487,Tuesday,21,1,2017,Snow,4
223.8283602,217.7752713,8.003513261,6.447956082,0.376172801,139.459584,15.60792288,42.54006263,4.577652283,207.9164823,988.5920979,5.228634527,5.863879649,402,Autumn,Beijing,39.87179261,109.860622,Tuesday,21,12,2023,Rain,6
152.3273374,47.46324577,66.61637428,11.24180603,2.299560487,140.8386496,26.82522606,68.75294248,3.771489958,179.1157589,1048.781749,16.33185816,17.6972433,3,Winter,Guangzhou,22.25234236,125.1142277,Saturday,21,11,2023,Snow,31
154.4807377,100.0695273,30.6404163,14.03588272,2.481859993,92.49443714,-1.28894878,47.76249616,3.603381152,153.4338423,997.2981,9.797159603,13.8850476,219,Spring,Beijing,49.04993568,105.6556421,Tuesday,0,7,2021,Fog,32
113.7026731,41.87757419,89.58031836,39.61920857,4.410033423,154.4703375,-2.475733251,10.25135836,2.363612953,346.384591,998.2271591,43.93762541,3.467823388,468,Spring,Shanghai,25.893851,113.2660672,Sunday,9,8,2017,Fog,30
100.174118,185.1206123,54.69121978,2.834568163,1.606280051,46.24984114,-8.516231607,16.48823619,4.189642438,269.6685029,991.8487026,14.08818762,9.361734398,301,Winter,Shanghai,23.19329486,126.5931443,Sunday,21,3,2024,Cloudy,80
170.6767277,244.2997281,50.92117511,24.40292474,1.130076417,11.81129222,-1.541898283,78.54877324,2.937082898,49.14818673,1024.653535,3.898647443,9.011334114,89,Spring,Shenzhen,37.24402107,127.8849073,Sunday,22,11,2018,Fog,48
217.1661292,119.1607051,13.24045398,47.68016766,0.851660425,16.49627897,29.22076334,14.07405134,9.658683834,136.6623217,1024.087996,19.83892086,14.16727876,41,Winter,Chengdu,37.78104014,113.5878955,Wednesday,5,9,2017,Rain,28
183.5244839,84.81734554,82.41395978,29.95873994,3.001063688,188.7755485,24.68482852,57.7080794,4.974869707,323.9377631,1035.701157,35.57622854,8.129924206,16,Autumn,Chengdu,22.05962911,108.1220194,Thursday,2,7,2017,Fog,38
111.9526581,144.6975762,61.63560884,20.24170053,0.177432812,199.2712036,2.831702897,89.03288587,8.469605016,321.9434006,1002.535608,19.41803148,14.60552158,494,Autumn,Shanghai,37.35977397,101.5763927,Thursday,4,4,2016,Snow,41
163.267598,172.2333391,8.315677288,22.21120358,4.858896824,40.89987902,36.99771215,53.72081157,1.26557277,230.9705212,988.6854964,39.05101698,1.254065799,257,Summer,Guangzhou,46.21748068,114.7633538,Wednesday,8,1,2024,Snow,22
32.7915671,191.1713156,52.90244162,12.94090363,4.421196326,44.30161799,8.604939879,41.23707158,3.901788453,228.1628652,983.3020242,2.150076884,15.87539859,140,Summer,Shanghai,39.72398285,102.9005662,Wednesday,8,5,2016,Snow,32
126.0465494,52.92284676,22.84163699,12.68456599,1.192498072,116.0031733,24.36033551,11.8389282,8.536626598,291.800065,1015.630742,4.085927781,19.17705268,210,Summer,Guangzhou,32.94553933,129.6945693,Saturday,2,10,2024,Rain,47
73.59960238,68.02092064,67.64714556,32.6759949,0.53491848,143.2710839,9.609849163,60.66933609,3.501389622,166.6528805,1021.738624,31.09486165,9.839765734,446,Winter,Guangzhou,44.37189292,122.1124067,Sunday,6,11,2019,Haze,68
143.3924947,176.6740607,38.87571876,7.508352681,2.097914499,173.1173756,11.31574661,21.23234366,4.955267084,112.4914881,1028.921764,34.7464639,18.34136753,347,Summer,Beijing,41.48830764,113.5456538,Saturday,7,10,2018,Cloudy,49
216.9816998,180.6745117,47.04285199,8.474322602,3.383160216,37.42640421,15.54896117,45.90080285,0.25673807,260.750348,1034.575357,46.34864687,19.85838731,340,Winter,Beijing,22.6271781,102.3661526,Wednesday,17,11,2018,Fog,26
242.1593151,126.7321043,65.70255098,35.73324528,4.843357811,164.2111369,-2.465879039,23.91257896,0.612719631,14.29050856,1012.332333,14.26805165,7.067956472,69,Spring,Beijing,21.19858176,117.1358527,Monday,15,3,2017,Cloudy,82
192.8501916,205.5852473,51.10442904,31.92509638,4.871954658,166.889989,-0.799902905,52.40118102,9.640095386,161.7129936,986.5588099,24.43850841,7.738249484,465,Autumn,Shanghai,34.53586932,129.1147149,Monday,4,1,2017,Cloudy,1
38.26966226,178.5722797,26.47384478,39.28202929,1.503736801,173.65093,36.69089511,37.51515301,1.576862158,163.5010389,1031.058132,34.71568247,18.4946513,189,Autumn,Shenzhen,32.89245725,126.0854489,Thursday,21,11,2019,Snow,83
51.94993556,158.3518449,47.43971347,34.0590217,2.680666091,189.7117903,25.57172624,48.24502598,9.0167697,22.77211087,1039.788548,3.538810095,11.42897865,300,Autumn,Guangzhou,23.92636036,101.081227,Thursday,18,3,2019,Fog,50
100.9647474,158.4283139,25.27218608,24.82748601,1.717072384,196.8248582,38.85131836,65.9179171,9.649787019,176.0239067,980.8549401,8.136566446,14.40323911,487,Spring,Shanghai,46.41960461,121.9229674,Friday,14,9,2021,Snow,40
97.10778909,230.8701605,67.27254876,27.04532078,1.569557695,103.5093968,36.77678196,82.98682874,6.112555845,254.7102979,1041.253915,6.382305531,4.532012104,363,Winter,Beijing,26.82949674,106.918105,Thursday,3,11,2017,Snow,65
128.0878297,230.6726212,85.46442201,10.55516586,3.141202378,92.54359955,-3.511651365,23.37112825,3.102454824,51.52577296,1014.007971,43.1338371,3.922937127,189,Summer,Beijing,37.09624349,90.9864142,Thursday,2,3,2018,Rain,43
212.1416679,187.2696451,29.88618094,29.78028247,2.738886031,146.7992856,11.52879724,67.21936958,4.929724504,150.0135845,1010.77641,49.38011404,14.98053963,387,Spring,Shanghai,48.36563376,127.0175201,Saturday,6,5,2020,Rain,46
28.75844947,170.3466541,71.63737256,10.06357517,4.601692355,13.97486616,34.73903115,63.86859847,0.645328579,9.030490731,983.7636069,19.72450262,16.65406668,310,Autumn,Shanghai,41.34803433,120.5880239,Monday,11,7,2022,Snow,13
206.003098,186.8629124,33.74701999,33.25114602,3.951156296,48.62214978,15.09983327,27.47624426,4.230401582,285.3812637,1040.906211,46.52953995,15.49936618,138,Spring,Beijing,47.35010633,128.6777926,Tuesday,11,2,2022,Fog,45
214.2230027,197.9019733,54.35915041,41.20804142,0.383582831,124.916708,4.597914572,67.4506042,3.86608336,298.0939011,996.4646845,31.85286254,17.6149049,407,Spring,Beijing,39.04662065,113.5605825,Monday,22,7,2017,Cloudy,53
71.09514643,289.897018,8.610245761,21.27741063,2.901625335,112.8652872,21.34479432,31.8457967,0.873168506,157.8634519,989.1097536,42.30973506,1.735644225,412,Autumn,Guangzhou,21.48769002,116.7159285,Friday,18,1,2023,Snow,4
53.59224124,30.52532886,45.58993364,37.98415911,1.265056672,73.97142292,6.812653867,86.49266339,2.86192902,222.1509178,1025.383245,12.75254893,5.101859569,87,Winter,Shenzhen,39.35001315,94.24057417,Thursday,4,11,2016,Cloudy,70
249.696788,171.4276259,45.50078008,37.19796571,1.29222732,198.5428016,20.60967999,76.79520338,5.24836524,18.6129073,980.088921,8.769193868,7.515084848,239,Autumn,Shenzhen,29.1969939,129.3098275,Tuesday,19,10,2016,Haze,19
171.5293368,170.1542579,74.65436531,33.12501539,4.501026863,64.69088104,9.894263992,71.92760163,2.765996246,80.86087845,1031.589378,31.6063177,7.72129943,163,Summer,Beijing,47.11170701,114.7351118,Thursday,1,2,2019,Rain,26
69.21470665,70.32437865,14.10415293,22.5314172,0.872901452,80.75101709,38.30859347,53.13640002,5.38025851,332.2740365,1006.27528,22.75845677,1.249861632,394,Spring,Beijing,37.94799772,102.9859013,Monday,21,8,2023,Snow,65
142.1391549,209.9454656,5.970578306,25.57118019,4.649330731,188.7400449,-1.311795365,10.6868713,0.552450617,133.7671552,1000.103549,5.291461726,12.14288008,247,Winter,Shanghai,35.57907654,119.3895552,Friday,11,1,2020,Clear,83
211.4272782,196.6788842,88.11820727,19.77036123,0.303826993,115.2032661,15.7737737,13.47709899,8.258527646,136.2458466,1039.520037,17.73363443,13.56487165,482,Spring,Chengdu,44.64683263,103.909211,Monday,21,1,2017,Haze,51
20.50838325,71.08732544,59.5067299,11.64038083,4.802179339,60.14641822,-7.086542048,98.9846526,1.677407203,211.1708377,1045.881373,16.52370465,15.38632971,4,Winter,Chengdu,38.94273089,102.1420033,Friday,14,11,2019,Haze,93
232.552437,229.5156909,62.43668844,40.85117586,0.428797006,187.701721,-4.872995803,92.15546823,4.571233711,44.11648152,1006.572126,11.26673135,2.810605817,164,Winter,Guangzhou,25.02746769,104.2053385,Thursday,21,7,2020,Haze,79
60.33315362,123.3473465,65.03434649,1.756289795,3.550074332,156.5296897,-9.394065733,34.33436304,6.59158794,198.4293032,1048.20211,41.87425661,7.749681548,281,Winter,Chengdu,38.76254839,105.4636052,Friday,13,11,2022,Cloudy,98
211.4922858,131.6770617,69.27325056,17.8761083,0.391390211,151.7146977,16.05129005,80.80382294,3.669292766,260.8424023,1031.25916,39.97645973,19.48767957,480,Winter,Shenzhen,38.72663935,125.6402604,Sunday,4,2,2015,Clear,85
237.3725999,287.7481825,20.33175947,10.0506756,1.761195702,27.57425908,5.658948262,75.10962673,6.618024985,77.04930548,1026.739293,25.53692662,3.146385801,40,Spring,Guangzhou,47.66336981,93.77549544,Sunday,6,12,2021,Clear,23
97.58721471,219.9267015,45.92215125,31.54751916,2.407737462,49.25019725,10.25890604,50.41948658,8.429060353,310.9309013,1037.342802,19.12594588,10.78392384,172,Summer,Shenzhen,44.41992825,119.0809898,Sunday,12,5,2024,Haze,71
180.9800526,159.7084749,87.87989559,43.26740687,2.783185197,30.83237517,-8.485962418,92.7547788,6.105677597,87.79791309,988.4624484,8.826607229,5.938544046,362,Spring,Chengdu,40.45589438,96.00626092,Tuesday,3,11,2023,Snow,75
229.1041186,69.57574279,87.85673029,43.45103701,2.553679603,81.66229262,26.58908728,29.67739692,5.075424499,187.671601,990.333403,33.01520404,15.65663812,477,Spring,Chengdu,28.89731845,107.7713269,Thursday,0,8,2018,Clear,12
15.08728884,179.42092,39.6429731,48.55371733,4.410075822,31.33376911,2.244785875,81.59180835,0.2028611,227.0002882,1033.794137,18.32019638,2.627638755,268,Winter,Beijing,36.44920028,107.3402052,Friday,12,4,2019,Haze,67
108.0488092,94.14111262,12.25073005,11.49610922,1.72412465,42.21921966,-1.379638747,83.86280476,2.509904551,164.4388524,985.1567865,44.02719496,7.837215616,232,Autumn,Guangzhou,31.43898047,117.1854812,Sunday,13,12,2024,Rain,42
85.85990947,266.7243543,51.07965948,42.89172034,1.709300999,18.64021927,4.256756519,64.41866338,4.511766348,73.80219938,1019.566849,0.288687324,15.82758625,205,Summer,Chengdu,21.57972425,120.6500649,Thursday,9,7,2019,Clear,12
117.0027644,151.6581182,21.57034032,22.65588532,0.254763881,179.8646804,39.26024094,53.85443155,2.851032545,231.4684323,1027.539725,47.49137957,1.659823062,464,Spring,Shenzhen,21.61600932,128.4379468,Tuesday,5,10,2023,Clear,98
125.8536538,28.83008904,59.15945282,29.20117722,2.425369674,151.5932642,35.98810453,34.28855018,6.223700361,287.8432448,1028.443678,44.49273051,9.668298492,467,Autumn,Shenzhen,36.64601862,128.6629352,Wednesday,1,5,2022,Cloudy,20
67.67492774,264.7130574,60.89409029,11.05865196,1.99117536,196.4192986,19.92558949,25.51545841,8.194024828,240.4817854,1032.428263,35.68515463,19.45280182,69,Autumn,Chengdu,21.56802356,91.48681959,Sunday,12,8,2023,Rain,2
40.09680457,162.1106253,75.6529752,5.0401908,2.960762696,106.1301724,16.61930489,18.73856275,4.425404162,347.803776,1002.125355,15.03500759,4.400485961,194,Winter,Beijing,45.15326134,116.3023006,Thursday,12,7,2018,Haze,79
165.8294348,163.961225,70.04618902,8.051888814,0.208073092,58.29605537,-1.865492769,12.54580094,4.909274307,342.7274122,1018.103713,11.59271782,18.41874498,239,Summer,Guangzhou,25.73225647,129.8529178,Wednesday,1,2,2017,Clear,4
76.84728939,145.751572,69.9267958,45.09410591,4.197426135,138.884879,25.46731819,64.90795392,4.081271706,345.2034202,1028.910375,1.034419088,19.63045571,37,Spring,Beijing,21.256359,127.4098132,Thursday,16,11,2023,Fog,74
56.21714665,165.8882194,79.02876651,24.4842636,4.663192201,62.38773677,-7.424424211,36.49166169,9.285307094,80.42282765,1001.089086,38.26242695,18.99366494,480,Spring,Guangzhou,36.45181745,99.15018288,Monday,16,4,2024,Clear,16
157.9707194,293.2683018,41.46533332,40.86417953,4.182525991,12.86520107,-7.667690315,95.18836611,7.426840754,193.2454616,1010.231988,2.990073709,9.995503722,22,Spring,Chengdu,29.91381995,106.2100055,Thursday,5,10,2017,Cloudy,37
28.50075518,82.19815798,89.72054943,24.51499244,1.403130882,33.37357389,36.68307077,14.47563943,3.652216542,123.7154832,1001.612065,14.17422967,14.20443357,361,Summer,Guangzhou,20.84255272,96.1535746,Friday,15,1,2023,Rain,95
15.29317554,93.39347372,69.56901105,24.69158876,3.343650675,40.96763901,-6.782231588,39.75605953,4.491594131,302.806771,1007.18039,7.157852964,1.962562158,289,Autumn,Chengdu,29.35339405,107.0446837,Monday,8,6,2018,Haze,23
132.6298781,25.00925132,32.32795543,7.772090881,2.195429473,93.00258165,10.10895745,65.41724406,0.764388354,172.4301406,1008.89381,10.39022591,1.569716342,387,Spring,Chengdu,28.40818638,115.3363815,Thursday,4,3,2023,Haze,56
13.07408858,267.8949923,70.5048671,42.82559278,3.724361479,139.7225168,9.216684714,57.90645035,8.408794683,261.7645025,1011.374055,25.68818947,19.84933622,86,Summer,Shenzhen,34.48071817,102.2558097,Wednesday,14,6,2015,Clear,97
